"TypeNamespacePrefix","TypeName","QualifiedType","FacetName","FacetValue","Definition"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","BY","Board, in bundle/bunch/truss"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","BZ","Bars, in bundle/bunch/truss"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CA","Can, rectangular"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CB","Crate, beer"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CC","Churn"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CD","Can, with handle and spout"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CE","Creel"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CF","Coffer"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CG","Cage"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CH","Chest"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CI","Canister"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CJ","Coffin"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CK","Cask"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CL","Coil"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CM","Card"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CN","Container, not otherwise specified as transport equipment"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CO","Carboy, non-protected"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CP","Carboy, protected"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CQ","Cartridge"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CR","Crate"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CS","Case"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CT","Carton"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CU","Cup"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CV","Cover"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CW","Cage, roll"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CX","Can, cylindrical"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CY","Cylinder"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","CZ","Canvas"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DA","Crate, multiple layer, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DB","Crate, multiple layer, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DC","Crate, multiple layer, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DG","Cage, Commonwealth Handling Equipment Pool (CHEP)"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DH","Box, Commonwealth Handling Equipment Pool (CHEP), Eurobox"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DI","Drum, iron"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DJ","Demijohn, non-protected"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DK","Crate, bulk, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DL","Crate, bulk, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DM","Crate, bulk, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DN","Dispenser"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DP","Demijohn, protected"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DR","Drum"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DS","Tray, one layer no cover, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DT","Tray, one layer no cover, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DU","Tray, one layer no cover, polystyrene"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DV","Tray, one layer no cover, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DW","Tray, two layers no cover, plastic tray"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DX","Tray, two layers no cover, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","DY","Tray, two layers no cover, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EC","Bag, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","ED","Case, with pallet base"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EE","Case, with pallet base, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EF","Case, with pallet base, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EG","Case, with pallet base, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EH","Case, with pallet base, metal"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EI","Case, isothermic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","EN","Envelope"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FC","Crate, fruit"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FD","Crate, framed"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FI","Firkin"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FL","Flask"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FO","Footlocker"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FP","Filmpack"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FR","Frame"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FT","Foodtainer"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FW","Cart, flatbed"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","FX","Bag, flexible container"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","GB","Bottle, gas"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","GI","Girder"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","GR","Receptacle, glass"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","GU","Tray, containing horizontally stacked flat items"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","GZ","Girders, in bundle/bunch/truss"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","HA","Basket, with handle, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","HB","Basket, with handle, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","HC","Basket, with handle, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","HG","Hogshead"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","HR","Hamper"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IA","Package, display, wooden"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IB","Package, display, cardboard"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IC","Package, display, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","ID","Package, display, metal"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IE","Package, show"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IF","Package, flow"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IG","Package, paper wrapped"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IH","Drum, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IK","Package, cardboard, with bottle grip-holes"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IL","Tray, rigid, lidded stackable (CEN TS 14482:2002)"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IN","Ingot"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","IZ","Ingots, in bundle/bunch/truss"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","JC","Jerrican, rectangular"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","JG","Jug"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","JR","Jar"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","JT","Jutebag"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","JY","Jerrican, cylindrical"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","KG","Keg"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","LG","Log"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","LT","Lot"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","LV","Liftvan"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","LZ","Logs, in bundle/bunch/truss"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MB","Bag, multiply"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MC","Crate, milk"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MR","Receptacle, metal"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MS","Sack, multi-wall"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MT","Mat"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MW","Receptacle, plastic wrapped"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","MX","Matchbox"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NA","Not available"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NE","Unpacked or unpackaged"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NF","Unpacked or unpackaged, single unit"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NG","Unpacked or unpackaged, multiple units"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NS","Nest"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NT","Net"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NU","Net, tube, plastic"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","NV","Net, tube, textile"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OA","Pallet, CHEP 40 cm x 60 cm"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OB","Pallet, CHEP 80 cm x 120 cm"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OC","Pallet, CHEP 100 cm x 120 cm"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OD","Pallet, AS 4068-1993"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OE","Pallet, ISO T11"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OF","Platform, unspecified weight or dimension"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","OK","Block"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PA","Packet"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PB","Pallet, box Combined open-ended box and pallet"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PC","Parcel"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PD","Pallet, modular, collars 80cms * 100cms"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PE","Pallet, modular, collars 80cms * 120cms"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PF","Pen"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PG","Plate"
"itcodes","UNECECategoryCodeSimpleType","itcodes:UNECECategoryCodeSimpleType","enumeration","PH","Pitcher"
